budget,language,popularity,date,revenue,title,rating,vote_count,Drama,Action,Adventure,Comedy,Horror,Science Fiction,History,Others
15000000,en,6.841586,10/20/2007,7938872,Funny Games,6.3,562,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
35000000,en,5.80986,10/22/2007,63215872,Lions for Lambs,6,223,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
10000000,en,12.233863,10/25/2007,139352633,Saw IV,5.9,938,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
25000000,en,8.936547,10/26/2007,68377859,Dan in Real Life,6.5,363,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2300000,hi,3.959411,10/26/2007,4600000,Jab We Met,7.2,55,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
150000000,en,8.774374,10/28/2007,287594577,Bee Movie,5.7,1208,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
100000000,en,9.644542,11/2/2007,266465037,American Gangster,7.4,1527,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100000000,en,5.502098,11/3/2007,97838349,Fred Claus,5.5,211,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
70000000,en,9.951195,11/5/2007,195735876,Beowulf,5.5,855,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9100000,hi,4.384156,11/7/2007,37707444,Om Shanti Om,7.2,85,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,15.565484,11/8/2007,171600000,No Country for Old Men,7.7,3083,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8000000,en,9.276709,11/9/2007,7766240,P2,5.7,162,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30000000,en,10.304881,11/15/2007,156835339,P.S. I Love You,7,1011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9000000,en,1.139949,11/16/2007,706000,How About You...,6.2,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
85000000,en,11.447798,11/20/2007,340487652,Enchanted,6.6,1512,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,8.874048,11/21/2007,66122026,August Rush,7.2,821,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18000000,en,8.435642,11/21/2007,57096190,The Mist,6.7,1438,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
24000000,en,13.765241,11/21/2007,99965753,Hitman,5.9,982,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
12000000,en,10.425288,11/27/2007,5285197,Whisper,6.2,62,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
86000000,en,7.076062,11/28/2007,14373825,Awake,6.3,403,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
180000000,en,11.481379,12/4/2007,372234864,The Golden Compass,5.8,1347,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7500000,en,11.791591,12/5/2007,231411584,Juno,7,2313,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
60000000,en,11.805233,12/13/2007,361366633,Alvin and the Chipmunks,5.5,1212,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
130000000,en,12.854373,12/13/2007,457363168,National Treasure: Book of Secrets,6.1,1782,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
150000000,en,11.379355,12/14/2007,585349010,I Am Legend,6.9,4977,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
38000000,en,6.100498,12/17/2007,5410749,Virgin Territory,4.3,75,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
75000000,en,9.979162,12/19/2007,119000410,Charlie Wilson's War,6.5,342,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
50000000,en,10.038401,12/20/2007,152000000,Sweeney Todd: The Demon Barber of Fleet Street,7,1745,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
35000000,en,7.219935,12/21/2007,18317151,Walk Hard: The Dewey Cox Story,6.6,214,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2600000,hi,6.093304,12/21/2007,28430000,Taare Zameen Par,7.7,194,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000,ru,1.792402,12/21/2007,55635037,The Irony of Fate. The Sequel,4.7,24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
45000000,en,9.070643,12/25/2007,175372502,The Bucket List,7,1138,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
40000000,en,10.793324,12/25/2007,41797066,Aliens vs Predator: Requiem,4.9,758,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40000000,en,5.083211,12/25/2007,103071443,The Water Horse,6.3,293,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15000000,en,8.735448,12/27/2007,30226144,The Great Debaters,6.9,153,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,8.200627,12/28/2007,77208711,There Will Be Blood,7.9,1581,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20000000,en,10.420849,1/1/2008,21972336,Wild Child,6.4,421,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
14000000,hi,1.369086,1/1/2008,25000000,Singh Is Kinng,5.3,22,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11000000,fr,7.250134,1/9/2008,53191886,Welcome to the Sticks,6.7,638,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30000000,en,10.342202,1/10/2008,160259319,27 Dresses,6.1,1013,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
97250400,fr,9.671944,1/13/2008,132900000,Asterix at the Olympic Games,5,486,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,12.868098,1/15/2008,170764026,Cloverfield,6.4,2297,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
11500000,en,6.67905,1/17/2008,69564,Assassination of a High School President,6.1,96,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
15000000,en,12.497651,1/18/2008,5926410,Transsiberian,6.5,197,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5000000,en,9.098119,1/18/2008,16174377,Sunshine Cleaning,6.5,256,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
19000000,fr,4.249948,1/19/2008,23550000,Paris,6.5,79,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35000000,en,7.85217,1/22/2008,32483410,Untraceable,5.9,241,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50000000,en,9.91556,1/24/2008,113244290,Rambo,6.4,1009,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30000000,en,6.416753,1/24/2008,84646831,Meet the Spartans,3.8,370,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,sv,7.274237,1/26/2008,10785801,Let the Right One In,7.5,997,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
55000000,en,11.672394,1/30/2008,113020255,Changeling,7.3,1151,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
560000,nl,1.572904,1/30/2008,1500000,"Moscow, Belgium",6.4,11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12000000,en,8.233662,2/1/2008,56309766,The Eye,5.5,284,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40000000,en,7.001645,2/1/2008,151161491,Vantage Point,6.3,731,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28000000,en,7.646215,2/3/2008,92380927,Role Models,6.4,575,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
70000000,en,9.4548,2/7/2008,111231041,Fool's Gold,5.4,454,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
10000000,en,8.406056,2/7/2008,22896728,Kung Fu Dunk,5,50,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,9.895652,2/8/2008,34533783,In Bruges,7.4,1414,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
35000000,en,4.386145,2/8/2008,43650785,Welcome Home Roscoe Jenkins,5.7,58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3500000,en,6.804406,2/8/2008,1115493,Surveillance,6,111,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6000000,en,2.002032,2/9/2008,1300000,Julia,7.2,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85000000,en,11.03897,2/10/2008,222231186,Jumper,5.9,1855,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
90000000,en,11.133784,2/14/2008,162839667,The Spiderwick Chronicles,6.3,593,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
23000000,en,7.667579,2/14/2008,150816700,Step Up 2: The Streets,6.5,658,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8376800,hi,12.237488,2/15/2008,13000000,Jodhaa Akbar,7.6,74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
25000000,en,16.367481,2/18/2008,226830568,Taken,7.2,4444,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
105000000,en,13.99377,2/22/2008,266000000,"10,000 BC",5.1,934,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
500000,tr,1.640271,2/22/2008,5330000,Recep Ä°vedik,5.4,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3500000,en,7.031719,2/26/2008,5231128,Justice League: The New Frontier,6.6,115,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
20000000,en,8.732701,2/28/2008,64822796,The Bank Job,6.6,708,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
85000000,en,8.326699,3/3/2008,297138014,Horton Hears a Who!,6.3,927,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,14.753931,3/4/2008,41627431,Never Back Down,6.5,511,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7000000,en,9.218164,3/11/2008,8900000,Stargate: The Ark of Truth,6.9,143,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
7500000,de,6.010332,3/11/2008,19000000,The Wave,7.5,870,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30000000,en,13.436536,3/14/2008,22211426,Doomsday,5.8,374,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
58000000,en,9.37102,3/24/2008,41299492,Leatherheads,5.7,131,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
35000000,en,8.33756,3/27/2008,69823199,21,6.5,1406,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35000000,en,7.876483,3/27/2008,25871834,Superhero Movie,4.9,394,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
25000000,en,5.430566,3/28/2008,11207130,Stop-Loss,6.1,84,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5940000,it,3.372144,3/28/2008,4250000,A Whole Life Ahead,6.5,65,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
18000000,de,4.918419,3/29/2008,40239,The Red Baron,6.4,80,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
37000000,en,7.558125,4/3/2008,100076342,Nim's Island,5.6,341,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,13.246795,4/10/2008,65569869,Street Kings,6.3,369,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7000000,en,3.756539,4/11/2008,10569964,Smart People,5.8,74,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30000000,en,15.106676,4/17/2008,105173115,Forgetting Sarah Marshall,6.4,1194,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
55000000,en,6.997601,4/18/2008,127906624,The Forbidden Kingdom,6.3,476,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3500000,en,1.787297,4/18/2008,7700000,Expelled: No Intelligence Allowed,4.1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30000000,en,10.901355,4/23/2008,63833449,Baby Mama,5.8,205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,7.720729,4/24/2008,17741298,Deception,5.7,200,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
50000000,en,14.611182,4/24/2008,7033683,Outlander,6.1,354,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
12000000,en,13.065315,4/25/2008,43493123,Harold & Kumar Escape from Guantanamo Bay,6.2,508,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
5000000,en,4.800426,4/28/2008,1296184,"War, Inc.",5.6,86,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
140000000,en,22.073099,4/30/2008,585174222,Iron Man,7.4,8951,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
40000000,en,6.417385,5/2/2008,84601681,Made of Honor,6,410,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
35000000,da,10.054226,5/7/2008,170000000,What Happens in Vegas,5.8,949,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12500000,en,8.912738,5/7/2008,20416563,The Boy in the Striped Pyjamas,7.7,1492,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
120000000,en,7.134168,5/9/2008,93945766,Speed Racer,5.7,359,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
65000000,en,9.170332,5/12/2008,415252786,Sex and the City,6,525,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,11.258181,5/12/2008,377910544,Slumdog Millionaire,7.6,2918,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,7.462378,5/14/2008,19844979,Blindness,6.4,393,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
225000000,en,12.490891,5/15/2008,419651413,The Chronicles of Narnia: Prince Caspian,6.3,1668,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
185000000,en,12.577266,5/21/2008,786636033,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2558,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7275000,it,7.728333,5/23/2008,11260366,Il Divo,7.5,166,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9000000,en,8.845536,5/29/2008,82391145,The Strangers,6,509,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
130000000,en,16.897541,6/4/2008,631744560,Kung Fu Panda,6.9,3231,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6000000,fr,6.670933,6/4/2008,276891,JCVD,6.6,155,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
90000000,en,13.116461,6/5/2008,201596308,You Don't Mess with the Zohan,5.5,1068,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2000000,ru,3.462653,6/6/2008,38135878,Admiral,6.8,41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
60000000,en,6.22229,6/11/2008,163403799,The Happening,4.9,968,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
150000000,en,19.125537,6/12/2008,163712074,The Incredible Hulk,6.1,3086,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
75000000,en,12.457896,6/19/2008,258270008,Wanted,6.4,2583,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
80000000,en,11.35779,6/19/2008,230685453,Get Smart,6,1072,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
62000000,en,6.258666,6/20/2008,41819064,The Love Guru,4.3,243,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
180000000,en,16.088366,6/22/2008,521311860,WALLÂ·E,7.8,6439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2000000,he,7.636625,6/25/2008,11125849,Waltz with Bashir,7.8,294,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150000000,en,11.017324,7/1/2008,624029371,Hancock,6.2,3050,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145000000,en,14.250227,7/1/2008,401128639,The Mummy: Tomb of the Dragon Emperor,5.2,1418,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
40000000,zh,14.622493,7/3/2008,7400000,The Children of Huang Shi,6.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6000000,en,5.598338,7/3/2008,2899975,The Wackness,6.2,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52000000,en,10.534437,7/3/2008,609841637,Mamma Mia!,6.4,1435,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2300000,en,1.970054,7/4/2008,11100000,Jaane Tu... Ya Jaane Na,6.7,37,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
60000000,en,11.542926,7/8/2008,50650079,Meet Dave,5.1,381,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
45000000,en,10.419974,7/10/2008,101702060,Journey to the Center of the Earth,5.8,1353,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
80341000,zh,11.867516,7/10/2008,127814609,Red Cliff,7.1,207,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85000000,en,11.928661,7/11/2008,160388063,Hellboy II: The Golden Army,6.5,1555,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
185000000,en,123.167259,7/16/2008,1004558444,The Dark Knight,8.3,12269,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
37000000,en,6.212702,7/17/2008,63800345,Space Chimps,5.1,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4180000,hi,1.506777,7/18/2008,11000000,Kismat Konnection,5,17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
41677699,ja,8.470945,7/19/2008,187479518,Ponyo,7.5,953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30000000,en,9.863584,7/24/2008,68369434,The X Files: I Want to Believe,5.5,534,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
65000000,en,8.579638,7/25/2008,128107642,Step Brothers,6.5,1084,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,11.069679,7/25/2008,13204291,Brideshead Revisited,6.2,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21000000,en,5.204249,8/1/2008,17600000,Swing Vote,5.8,66,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8500000,en,8.524857,8/5/2008,68282844,Star Wars: The Clone Wars,5.8,434,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
5000000,en,3.334353,8/6/2008,4040588,Bottle Shock,6.6,60,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
27000000,en,8.461369,8/6/2008,101624843,Pineapple Express,6.6,1169,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
27000000,en,4.631978,8/6/2008,44352417,The Sisterhood of the Traveling Pants 2,6.1,244,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,13.389735,8/7/2008,3533227,The Midnight Meat Train,6,294,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8000000,en,6.603748,8/7/2008,2033165,Mutant Chronicles,5.1,142,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
13000000,en,6.829658,8/8/2008,14894347,Elegy,6.4,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92000000,en,8.980941,8/9/2008,188072649,Tropic Thunder,6.5,1707,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2400000,hi,1.921026,8/14/2008,9600000,Bachna Ae Haseeno,6.5,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,9.648539,8/15/2008,96408652,Vicky Cristina Barcelona,6.7,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35000000,en,8.612618,8/15/2008,72436439,Mirrors,6,494,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11000000,en,0.868804,8/15/2008,15500000,It's Alive,4,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
20000000,ja,1.889519,8/19/2008,31244858,20th Century Boys - Chapter 1: Beginning of the End,6.7,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
15000000,en,9.469873,8/20/2008,8762890,The Rocker,5.6,159,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
70000000,en,9.273808,8/20/2008,72108608,Babylon A.D.,5.4,687,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
45000000,en,6.576009,8/21/2008,42487390,Bangkok Dangerous,5,336,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
45000000,en,13.53003,8/22/2008,73762516,Death Race,6,1205,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
25000000,en,9.920106,8/22/2008,70442940,The House Bunny,5.6,548,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22000000,en,7.859606,8/23/2008,23530831,Traitor,6.6,210,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7000000,en,10.36168,8/28/2008,6230276,College,4.8,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,11.634132,8/29/2008,14109284,Disaster Movie,3.1,250,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
18000000,en,7.263988,9/4/2008,25739015,RockNRolla,6.9,851,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
37000000,en,13.206799,9/5/2008,163720069,Burn After Reading,6.5,1251,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6000000,en,2.023166,9/5/2008,69497,"Surfer, Dude",4.7,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1400000,hi,3.143929,9/5/2008,3500000,A Wednesday!,7,61,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12000000,en,12.01334,9/6/2008,7070330,The Secret of Moonacre,6.2,112,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
14700000,en,13.825651,9/6/2008,8049666,"New York, I Love You",5.7,174,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6000000,en,7.903956,9/7/2008,44703995,The Wrestler,7.3,1031,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30000000,en,5.844016,9/9/2008,31148328,Pride and Glory,6.3,243,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
20000000,en,7.973126,9/9/2008,5530764,The Brothers Bloom,6.8,206,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
60000000,en,7.094624,9/11/2008,73174566,Righteous Kill,5.9,382,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
16000000,en,6.62363,9/12/2008,50007546,The Women,4.6,96,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,12.392754,9/12/2008,20211394,Appaloosa,6.3,305,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45000000,en,11.221186,9/15/2008,9323833,Miracle at St. Anna,6.3,90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11000000,en,6.390463,9/17/2008,38105395,The Secret Life of Bees,7.4,159,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24000000,en,6.449332,9/18/2008,42105111,Zack and Miri Make a Porno,6.1,734,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,13.857624,9/19/2008,27640028,Lakeview Terrace,5.9,294,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
20000000,en,14.114136,9/19/2008,36620508,My Best Friend's Girl,5.4,223,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,9.369432,9/19/2008,30000000,Igor,5.6,154,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
80000000,en,14.324875,9/25/2008,178066569,Eagle Eye,6.3,1038,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
500000,en,5.329195,9/26/2008,33456317,Fireproof,7,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3000000,en,7.589546,9/26/2008,3830137,Choke,6,128,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,6.274736,9/26/2008,2000000,Passengers,5.7,214,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27000000,en,11.981531,10/2/2008,17286299,How to Lose Friends & Alienate People,6.2,247,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
9000000,en,12.992176,10/3/2008,32973937,Nick and Norah's Infinite Playlist,6.4,387,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,2.151159,10/3/2008,7000000,An American Carol,4.1,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,9.569765,10/3/2008,149281606,Beverly Hills Chihuahua,4.9,217,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
55000000,en,8.061467,10/7/2008,17869048,City of Ember,6.2,614,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
